"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","DLasso_best","DLasso_hybrid","OLS_prct_diff","SP_prct_diff","DL_prct_diff","OLS_abs_diff","SP_abs_diff","DL_abs_diff","n"
"15",4.80300757442543,1.58157146236518,4.68415778043677,4.68251337569262,5.01783235810682,2.48260565613957,0.670712269789752,0.000351056651213201,0.505243404130736,3.22143611206025,0.00164440474415439,2.53522670196725,1000
"16",5.65218322478735,5.55271933031722,4.77064998491365,4.77064998408246,5.97393772989852,5.92676296270754,0.0175974292613042,1.74230905909575e-10,0.00789676245784641,0.0994638944701256,8.31194668649005e-10,0.0471747671909748,1000
"17",6.30097873458547,3.79821644319792,4.82029265088584,4.82029263116849,5.37851640798434,4.02032660176647,0.397202148556721,4.09048934912786e-09,0.252521272260441,2.50276229138756,1.97173557481278e-08,1.35818980621786,1000
"18",6.4006379148945,3.01174441574908,4.93188903671243,4.93188903325373,6.06310410530053,4.25077040518328,0.529461835555384,7.01293689266791e-10,0.298911855815383,3.38889349914543,3.4587026576105e-09,1.81233370011725,1000
"19",3.89132190210626,-0.134488624745529,4.44209682193895,4.4420968202469,4.8407031619174,2.50304706219541,1.0345611666495,3.8091206632648e-10,0.482916638663719,4.02581052685179,1.69204827926706e-09,2.33765609972199,1000
"20",6.2206572617931,5.97845495875683,4.68855335399733,4.54134067860254,6.0395056263644,5.99227972080167,0.0389351627719254,0.0313983150622109,0.00781949856236077,0.242202303036274,0.147212675394794,0.0472259055627262,1000
"21",5.76252588752728,5.67705807258532,5.72877910593739,5.72877924048986,6.12584669356844,6.0846115590241,0.0148316583057703,-2.34871109551613e-08,0.0067313363534923,0.0854678149419605,-1.34552470498761e-07,0.0412351345443378,2000
"22",4.50832988000803,1.70808889108141,5.19753336591514,5.19753335468118,5.74439852805495,4.08604447064246,0.62112601860484,2.16140312693952e-09,0.288690634765902,2.80024098892662,1.12339648694615e-08,1.6583540574125,2000
"23",5.85285850154283,5.09604838293215,4.69522140093867,4.69522140039988,5.49642427586248,4.97007344460277,0.129306067866015,1.14752159046382e-10,0.0957624093123926,0.756810118610677,5.3878679295849e-10,0.526350831259714,2000
"24",5.49683622794855,4.19515668937125,4.80393417008985,4.80393377138288,5.21988977554106,4.92896257193811,0.236805224787112,8.29959268085492e-08,0.0557343576422155,1.30167953857729,3.98706968773865e-07,0.29092720360295,2000
"25",5.53220101738003,4.28685241383176,5.01699745360519,5.01699733863775,5.48931525954193,4.63586110132873,0.225109065927986,2.29155866782187e-08,0.155475522512514,1.24534860354827,1.14967440012492e-07,0.853454158213197,2000
"26",5.04113270050913,4.74895181131999,5.1773199026924,5.17731990546087,5.75294838281482,5.63853362392324,0.0579593727337562,-5.3473082875741e-10,0.0198880211116374,0.292180889189136,-2.76847256230894e-09,0.114414758891582,2000
"27",5.68226236268878,5.22913725046332,4.95717026489184,4.95717050050641,5.79763298737739,5.6413441960385,0.0797437857147892,-4.75300545663943e-08,0.0269573447783178,0.453125112225466,-2.35614573185217e-07,0.156288791338881,2000
"28",6.51514143855296,6.42556822821264,5.04767979195853,5.0476802061387,6.27015768166624,6.2290919618364,0.0137484675022212,-8.20535738554222e-08,0.00654939188370167,0.08957321034032,-4.14180166607991e-07,0.0410657198298345,2000
"29",5.25057869954611,4.43448371646733,4.99680022327503,4.9968002207925,5.65347730463063,5.22938867735927,0.155429530681889,4.96824425820964e-10,0.0750137666465907,0.816094983078777,2.48253240187069e-09,0.424088627271359,2000
