"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","OLS_prct_diff","SP_prct_diff","OLS_abs_diff","SP_abs_diff","True_best","n","comb","sim","true_best"
"98",5.25620547772349,5.25615208707495,5.51515156048688,5.51515155048121,1.01576410537731e-05,1.81421569315231e-09,5.3390648547591e-05,1.00056745111488e-08,6,1000,5,18,6
"99",5.59614874684843,5.56770151370837,5.0802176394391,5.07759298449088,0.0050833590075822,0.000516642225688159,0.0284472331400618,0.00262465494822006,6,1000,5,19,6
"100",6.09573379695053,6.09557049944845,6.13913056024112,6.13913058126018,2.67888178049891e-05,-3.42378511363112e-09,0.000163297502074222,-2.10190638227914e-08,6,1000,5,20,6
"101",6.28382172103955,6.06759523234228,4.96287153512925,4.96287153029035,0.0344100291663742,9.75019653161364e-10,0.216226488697266,4.83889728286613e-09,5,2000,1,1,6
"102",6.19970807729752,5.3677528301048,5.13139143000823,5.13139142986103,0.134192648560216,2.86864419170503e-11,0.831955247192719,1.47201362210581e-10,5,2000,1,2,6
"103",5.0049509377855,1.8599908313043,4.6602975486301,4.66029753061038,0.628369817321872,3.86664618015135e-09,3.14496010648121,1.80197217147793e-08,5,2000,1,3,6
"104",4.80363754875249,3.09032806010502,4.82519079858328,4.82519047851583,0.356669184812334,6.63325989965778e-08,1.71330948864747,3.20067446324401e-07,5,2000,1,4,6
"105",5.29967642718401,4.9148798337063,5.24577667438826,5.24577670131138,0.0726075636436869,-5.13234246696155e-09,0.38479659347771,-2.69231223981592e-08,5,2000,1,5,6
"106",4.78729154237021,4.69787109391078,4.60709067792476,4.60709067955904,0.0186787137712434,-3.54732481258562e-10,0.0894204484594274,-1.63428470756344e-09,5,2000,1,6,6
"107",5.74225762557919,4.6898505636873,4.88316780402392,4.88316775413578,0.183274093660286,1.02163481797287e-08,1.05240706189189,4.98881425059494e-08,5,2000,1,7,6
"108",4.94252497033932,2.55683029290504,4.66210799992865,4.66210799992698,0.482687430362238,3.58539910680151e-13,2.38569467743428,1.67155178587564e-12,5,2000,1,8,6
"109",5.72721520533064,5.61729087118094,5.14834644160139,5.14834582734728,0.0191933304771565,1.19310950438497e-07,0.109924334149706,6.14254107134116e-07,5,2000,1,9,6
"110",5.65735753313254,5.43571230352809,4.67981178436308,4.67981240000494,0.0391782255772907,-1.31552696673572e-07,0.221645229604452,-6.15641860157723e-07,5,2000,1,10,6
"111",5.21842446061286,2.60386377059155,5.12068012988776,5.12068012988963,0.501024918489336,-3.66498385609472e-13,2.61456069002132,-1.87672100082636e-12,5,2000,1,11,6
"112",6.44136929371492,6.37366591076103,5.10827092821951,5.10827092753674,0.0105107128417483,1.3365872039249e-10,0.0677033829538924,6.82764955683979e-10,5,2000,1,12,6
"113",4.28472558916352,2.24976819834412,4.71266224192796,4.71266254918315,0.474932956258856,-6.51977951615848e-08,2.0349573908194,-3.07255187514954e-07,5,2000,1,13,6
"114",5.68667416878869,5.14584734569066,4.59361768349719,4.59361767767423,0.095104239674282,1.26762039115192e-09,0.540826823098028,5.82296344475708e-09,5,2000,1,14,6
"115",6.03721936289543,3.24644459623297,5.30384554926437,5.30384604961411,0.462261613983165,-9.4337162158035e-08,2.79077476666246,-5.00349737642125e-07,5,2000,1,15,6
"116",5.95854638889598,5.43785921308758,5.00445664155841,5.00445646358497,0.0873849328048745,3.55629888988617e-08,0.520687175808403,1.77973435988577e-07,5,2000,1,16,6
"117",5.01380648089237,4.88933222995861,5.07278620687621,5.0727861276353,0.0248262974265426,1.56207872839743e-08,0.124474250933761,7.92409142746919e-08,5,2000,1,17,6
"118",5.48096607324837,4.86988792865686,5.07874685575333,5.07874693380958,0.111490955504008,-1.53691952651882e-08,0.61107814459151,-7.80562521285333e-08,5,2000,1,18,6
"119",5.00798469708817,3.67073751781831,5.33641609033928,5.33641647075974,0.267023016273868,-7.12876297142026e-08,1.33724717926986,-3.8042045424902e-07,5,2000,1,19,6
"120",5.39645469429377,3.67770451587876,5.07632799034973,5.07632799052435,0.318496174948419,-3.43987682353624e-11,1.718750178415,-1.74619430026723e-10,5,2000,1,20,6
"121",6.46816574665373,6.42001163399692,6.14193827339842,6.14193839251702,0.00744478644223295,-1.93943012617008e-08,0.0481541126568032,-1.19118601205059e-07,6,2000,2,1,6
"122",7.57417498792918,7.55172152470635,5.92059981071155,5.920600371727,0.00296447642926348,-9.47565232551955e-08,0.022453463222833,-5.61015453648395e-07,6,2000,2,2,6
"123",6.26768946708292,6.18998531680867,6.00723720316451,6.00723731223032,0.0123975750046887,-1.81557350515366e-08,0.0777041502742577,-1.09065807052389e-07,6,2000,2,3,6
"124",7.97147301385159,6.39775066020876,6.24426870053461,6.24426912953617,0.197419266289713,-6.87032512469258e-08,1.57372235364283,-4.29001561386144e-07,6,2000,2,4,6
"125",6.54809693580341,5.03923139860492,5.90791265972453,5.90758880337631,0.230428100254346,5.48173893000569e-05,1.50886553719848,0.000323856348218854,6,2000,2,5,6
"126",7.27055512212126,7.05600827212058,5.88241622424388,5.88241623501293,0.0295090053506235,-1.83071919871597e-09,0.214546850000679,-1.07690523165616e-08,6,2000,2,6,6
"127",5.93154729961424,3.94274584467891,5.99433479638096,5.99433480722703,0.335292185070272,-1.80938583836277e-09,1.98880145493533,-1.08460644909769e-08,6,2000,2,7,6
"128",6.55802382594561,6.46807405563579,6.17578068726924,6.17578086063558,0.0137159871170266,-2.80719711506949e-08,0.0899497703098238,-1.73366337286041e-07,6,2000,2,8,6
"129",6.12988562144065,5.71358826769065,5.86501856008942,5.86501834370169,0.0679127441291743,3.68946367094024e-08,0.416297353750004,2.16387729068401e-07,6,2000,2,9,6
"130",6.61874153394866,6.43863389295481,5.24382110194714,5.2438211020595,0.0272117652683728,-2.14257488100628e-11,0.180107640993841,-1.12352793735226e-10,6,2000,2,10,6
